ID,device,x,y,z,created_at,order_id
1,30868,603.168,-484.584,425.536,2023/10/9 15:26:16
1,30868,900.848,-515.816,102.968,2023/10/9 15:26:16
1,30868,1007.72,-540.704,-404.064,2023/10/9 15:26:16
1,30868,878.888,-452.376,-707.112,2023/10/9 15:26:16
1,30868,558.76,-248.88,-829.112,2023/10/9 15:26:16
1,30868,183,-73.688,-788.12,2023/10/9 15:26:16
1,30868,-79.544,231.8,-696.864,2023/10/9 15:26:16
1,30868,-221.064,509.472,-336.232,2023/10/9 15:26:16
1,30868,-187.88,558.76,118.584,2023/10/9 15:26:16
1,30868,-103.456,402.6,263.52,2023/10/9 15:26:16
1,30868,-7.808,187.88,343.552,2023/10/9 15:26:16
1,30868,-106.872,57.096,373.808,2023/10/9 15:26:16
1,30868,-180.56,73.2,299.632,2023/10/9 15:26:16
1,30868,-169.824,119.56,102.968,2023/10/9 15:26:16
1,30868,-176.656,299.144,-159.576,2023/10/9 15:26:16
1,30868,-188.856,449.936,-317.2,2023/10/9 15:26:16
1,30868,-185.928,478.24,-372.344,2023/10/9 15:26:16
1,30868,-139.568,335.256,-374.296,2023/10/9 15:26:16
1,30868,15.616,204.96,-275.72,2023/10/9 15:26:16
1,30868,13.664,188.856,-89.304,2023/10/9 15:26:16
1,30868,-90.768,361.12,59.536,2023/10/9 15:26:16
1,30868,-141.52,449.936,147.376,2023/10/9 15:26:16
1,30868,-101.504,433.344,204.96,2023/10/9 15:26:16
1,30868,-68.32,322.08,287.92,2023/10/9 15:26:16
1,30868,-8.784,73.2,177.632,2023/10/9 15:26:16
1,30868,-57.584,-240.096,3.904,2023/10/9 15:26:16
1,30868,-170.8,-411.384,-131.76,2023/10/9 15:26:16
1,30868,-382.592,-389.912,-373.32,2023/10/9 15:26:17
1,30868,-475.8,-197.152,-459.208,2023/10/9 15:26:17
1,30868,-382.592,-56.608,-339.648,2023/10/9 15:26:17
1,30868,-213.256,65.88,-204.472,2023/10/9 15:26:17
1,30868,-23.424,57.096,-39.04,2023/10/9 15:26:17
1,30868,79.544,-128.344,29.28,2023/10/9 15:26:17
1,30868,303.048,-435.784,84.424,2023/10/9 15:26:17
1,30868,493.856,-594.872,124.44,2023/10/9 15:26:17
1,30868,439.688,-569.008,153.232,2023/10/9 15:26:17
1,30868,356.728,-360.144,22.936,2023/10/9 15:26:17
1,30868,223.504,-238.632,-14.152,2023/10/9 15:26:17
1,30868,74.664,-164.456,82.472,2023/10/9 15:26:17
1,30868,-131.272,-244.488,85.888,2023/10/9 15:26:17
1,30868,-359.656,-429.44,160.552,2023/10/9 15:26:17
1,30868,-494.344,-543.632,220.088,2023/10/9 15:26:17
1,30868,-367.464,-493.368,209.352,2023/10/9 15:26:17
1,30868,-62.952,-293.288,306.952,2023/10/9 15:26:17
1,30868,280.112,-192.76,325.008,2023/10/9 15:26:17
1,30868,446.52,-125.416,222.04,2023/10/9 15:26:17
1,30868,381.616,-65.392,185.928,2023/10/9 15:26:17
1,30868,131.272,-49.776,144.936,2023/10/9 15:26:17
1,30868,-149.816,-20.008,70.272,2023/10/9 15:26:17
1,30868,-264.984,20.984,149.816,2023/10/9 15:26:17
1,30868,-242.048,86.864,216.672,2023/10/9 15:26:17
1,30868,-141.52,66.368,214.72,2023/10/9 15:26:17
1,30868,29.28,-61,242.048,2023/10/9 15:26:17
1,30868,203.984,-253.272,314.76,2023/10/9 15:26:17
1,30868,358.68,-440.176,316.224,2023/10/9 15:26:17
1,30868,332.328,-545.584,232.776,2023/10/9 15:26:17
1,30868,179.584,-447.984,90.768,2023/10/9 15:26:17
1,30868,-19.032,-285.48,5.368,2023/10/9 15:26:17
1,30868,-103.944,-166.408,-98.576,2023/10/9 15:26:17
1,30868,-77.592,-88.328,-75.64,2023/10/9 15:26:17
1,30868,0,-14.64,39.528,2023/10/9 15:26:17
1,30868,96.136,-111.752,168.848,2023/10/9 15:26:17
1,30868,212.768,-249.856,78.568,2023/10/9 15:26:17
1,30868,266.936,-229.848,-256.2,2023/10/9 15:26:17
1,30868,274.744,-74.664,-521.672,2023/10/9 15:26:17
1,30868,158.112,27.816,-610.488,2023/10/9 15:26:17
1,30868,94.672,0,-758.352,2023/10/9 15:26:17
1,30868,37.088,-43.432,-701.744,2023/10/9 15:26:17
1,30868,82.96,-182.512,-405.528,2023/10/9 15:26:17
1,30868,259.128,-305.488,-109.312,2023/10/9 15:26:17
1,30868,370.88,-366.976,217.16,2023/10/9 15:26:17
1,30868,447.496,-308.416,505.568,2023/10/9 15:26:17
1,30868,343.552,-232.776,496.784,2023/10/9 15:26:17
1,30868,134.2,-128.832,274.256,2023/10/9 15:26:17
1,30868,-204.472,-38.552,-69.296,2023/10/9 15:26:17
1,30868,-528.016,12.688,-327.448,2023/10/9 15:26:17
1,30868,-719.312,73.688,-539.24,2023/10/9 15:26:17
1,30868,-601.704,226.92,-675.392,2023/10/9 15:26:17
1,30868,-232.776,270.84,-560.224,2023/10/9 15:26:17
1,30868,172.264,247.904,-181.536,2023/10/9 15:26:17
1,30868,535.336,161.528,158.6,2023/10/9 15:26:17
1,30868,639.768,32.696,366.976,2023/10/9 15:26:17
1,30868,588.528,-78.568,482.632,2023/10/9 15:26:17
1,30868,332.328,-128.832,578.768,2023/10/9 15:26:17
1,30868,-91.256,-23.424,516.792,2023/10/9 15:26:17
1,30868,-385.032,126.392,308.904,2023/10/9 15:26:17
1,30868,-644.16,210.816,-34.648,2023/10/9 15:26:17
1,30868,-835.944,135.664,-173.728,2023/10/9 15:26:17
1,30868,-748.592,7.808,-282.064,2023/10/9 15:26:17
1,30868,-485.56,-197.152,-361.12,2023/10/9 15:26:17
1,30868,-131.272,-405.528,-272.304,2023/10/9 15:26:17
1,30868,189.344,-474.824,-97.112,2023/10/9 15:26:17
1,30868,418.704,-478.24,101.016,2023/10/9 15:26:17
1,30868,637.816,-442.616,271.328,2023/10/9 15:26:17
1,30868,696.864,-395.28,388.448,2023/10/9 15:26:17
1,30868,530.456,-317.2,483.608,2023/10/9 15:26:17
1,30868,192.76,-273.768,393.816,2023/10/9 15:26:17
1,30868,-206.424,-308.416,106.384,2023/10/9 15:26:17
1,30868,-551.44,-213.744,-241.56,2023/10/9 15:26:17
1,30868,-664.656,-120.048,-528.016,2023/10/9 15:26:17
1,30868,-605.12,-166.896,-663.68,2023/10/9 15:26:17
1,30868,-359.168,-254.248,-586.088,2023/10/9 15:26:17
1,30868,-106.384,-362.096,-377.224,2023/10/9 15:26:17
1,30868,8.296,-393.328,-151.28,2023/10/9 15:26:17
1,30868,283.528,-387.96,93.208,2023/10/9 15:26:17
1,30868,493.856,-326.472,365.512,2023/10/9 15:26:17
1,30868,581.696,-155.184,572.912,2023/10/9 15:26:17
1,30868,519.72,-29.28,627.568,2023/10/9 15:26:17
1,30868,271.816,57.584,430.904,2023/10/9 15:26:17
1,30868,-39.04,133.224,308.904,2023/10/9 15:26:17
1,30868,-370.392,247.416,86.864,2023/10/9 15:26:17
1,30868,-659.776,282.552,-102.48,2023/10/9 15:26:17
1,30868,-653.432,362.584,-300.608,2023/10/9 15:26:17
1,30868,-538.264,489.952,-324.032,2023/10/9 15:26:17
1,30868,-129.32,442.616,-175.68,2023/10/9 15:26:17
1,30868,293.776,246.928,-48.312,2023/10/9 15:26:17
1,30868,446.52,137.616,118.584,2023/10/9 15:26:17
1,30868,339.648,177.144,186.416,2023/10/9 15:26:17
1,30868,167.872,316.224,170.312,2023/10/9 15:26:17
1,30868,49.288,532.408,234.728,2023/10/9 15:26:17
1,30868,-121.512,855.464,211.792,2023/10/9 15:26:17
1,30868,-233.752,955.016,139.568,2023/10/9 15:26:17
1,30868,-284.504,888.648,-23.912,2023/10/9 15:26:17
1,30868,-365.024,642.208,-238.632,2023/10/9 15:26:17
1,30868,-352.336,407.968,-334.768,2023/10/9 15:26:17
1,30868,-200.568,166.408,-308.904,2023/10/9 15:26:17
1,30868,148.84,31.72,-297.192,2023/10/9 15:26:17
1,30868,398.208,73.2,-345.992,2023/10/9 15:26:17
1,30868,427,169.824,-348.92,2023/10/9 15:26:17
1,30868,377.712,247.904,-241.072,2023/10/9 15:26:17
1,30868,210.816,315.248,-99.064,2023/10/9 15:26:17
1,30868,12.2,323.544,7.32,2023/10/9 15:26:17
1,30868,-126.88,339.648,75.152,2023/10/9 15:26:17
1,30868,-173.24,327.448,59.048,2023/10/9 15:26:17
1,30868,-142.496,468.968,-57.584,2023/10/9 15:26:17
1,30868,-37.576,624.152,-231.8,2023/10/9 15:26:17
1,30868,12.2,695.4,-406.504,2023/10/9 15:26:17
1,30868,31.232,689.056,-485.072,2023/10/9 15:26:17
1,30868,132.248,495.808,-539.728,2023/10/9 15:26:17
1,30868,183,325.496,-446.52,2023/10/9 15:26:17
1,30868,287.92,248.88,-163.48,2023/10/9 15:26:17
1,30868,348.92,317.2,130.296,2023/10/9 15:26:17
1,30868,439.2,369.416,463.112,2023/10/9 15:26:17
1,30868,469.456,361.12,755.424,2023/10/9 15:26:17
1,30868,371.368,348.432,819.84,2023/10/9 15:26:17
1,30868,159.576,295.728,729.072,2023/10/9 15:26:17
1,30868,-335.744,293.776,508.008,2023/10/9 15:26:17
1,30868,-604.144,355.264,264.008,2023/10/9 15:26:18
1,30868,-593.896,545.584,49.288,2023/10/9 15:26:18
1,30868,-336.72,646.112,-98.576,2023/10/9 15:26:18
1,30868,160.552,511.912,-62.952,2023/10/9 15:26:18
1,30868,604.632,205.936,52.704,2023/10/9 15:26:18
1,30868,877.912,-199.104,265.472,2023/10/9 15:26:18
1,30868,952.088,-501.664,390.888,2023/10/9 15:26:18
1,30868,871.568,-570.472,549.488,2023/10/9 15:26:18
1,30868,512.888,-315.248,622.2,2023/10/9 15:26:18
1,30868,109.8,-35.136,561.2,2023/10/9 15:26:18
1,30868,-167.872,58.072,428.952,2023/10/9 15:26:18
1,30868,-373.808,-166.896,322.568,2023/10/9 15:26:18
1,30868,-398.208,-605.608,67.832,2023/10/9 15:26:18
1,30868,-457.744,-951.112,-195.688,2023/10/9 15:26:18
1,30868,-329.888,-983.32,-296.704,2023/10/9 15:26:18
1,30868,59.536,-875.472,-302.56,2023/10/9 15:26:18
1,30868,452.376,-747.128,-207.888,2023/10/9 15:26:18
1,30868,879.376,-658.8,-159.088,2023/10/9 15:26:18
1,30868,1009.184,-629.032,-89.792,2023/10/9 15:26:18
1,30868,933.056,-680.272,162.992,2023/10/9 15:26:18
1,30868,772.504,-694.424,201.544,2023/10/9 15:26:18
1,30868,483.12,-627.08,115.656,2023/10/9 15:26:18
1,30868,75.64,-359.168,12.688,2023/10/9 15:26:18
1,30868,-329.888,-62.464,-102.48,2023/10/9 15:26:18
1,30868,-527.04,105.896,-301.096,2023/10/9 15:26:18
1,30868,-697.352,125.904,-480.68,2023/10/9 15:26:18
1,30868,-701.256,40.992,-498.248,2023/10/9 15:26:18
1,30868,-492.392,-164.944,-370.88,2023/10/9 15:26:18
1,30868,-136.152,-386.496,-101.016,2023/10/9 15:26:18
1,30868,202.52,-295.24,225.944,2023/10/9 15:26:18
1,30868,362.584,0,561.2,2023/10/9 15:26:18
1,30868,368.928,316.712,716.872,2023/10/9 15:26:18
1,30868,220.576,489.952,673.928,2023/10/9 15:26:18
1,30868,-107.36,466.528,593.408,2023/10/9 15:26:18
1,30868,-544.12,452.376,465.064,2023/10/9 15:26:18
1,30868,-898.408,492.392,160.064,2023/10/9 15:26:18
1,30868,-1037.488,604.144,-155.184,2023/10/9 15:26:18
1,30868,-907.68,748.592,-231.8,2023/10/9 15:26:18
1,30868,-450.424,709.552,-178.608,2023/10/9 15:26:18
1,30868,64.904,431.88,-39.04,2023/10/9 15:26:18
1,30868,310.856,145.424,105.896,2023/10/9 15:26:18
1,30868,282.552,-84.912,248.88,2023/10/9 15:26:18
1,30868,25.376,-155.184,440.176,2023/10/9 15:26:18
1,30868,-326.96,42.944,437.248,2023/10/9 15:26:18
1,30868,-737.856,397.232,366,2023/10/9 15:26:18
1,30868,-922.808,682.224,308.904,2023/10/9 15:26:18
1,30868,-908.656,685.152,64.904,2023/10/9 15:26:18
1,30868,-651.48,386.008,-217.16,2023/10/9 15:26:18
1,30868,-248.392,-43.92,-414.8,2023/10/9 15:26:18
1,30868,55.144,-407.48,-421.144,2023/10/9 15:26:18
1,30868,303.048,-485.072,-441.64,2023/10/9 15:26:18
1,30868,402.112,-327.936,-480.192,2023/10/9 15:26:18
1,30868,406.504,-173.24,-311.344,2023/10/9 15:26:18
1,30868,378.688,-47.336,-122.488,2023/10/9 15:26:18
1,30868,230.336,-64.904,86.376,2023/10/9 15:26:18
1,30868,-33.672,-111.752,270.352,2023/10/9 15:26:18
1,30868,-353.312,-37.576,274.744,2023/10/9 15:26:18
1,30868,-492.392,77.592,137.616,2023/10/9 15:26:18
1,30868,-622.688,181.536,-69.296,2023/10/9 15:26:18
1,30868,-687.104,325.008,-331.352,2023/10/9 15:26:18
1,30868,-551.928,363.072,-427,2023/10/9 15:26:18
1,30868,-297.192,267.912,-489.464,2023/10/9 15:26:18
1,30868,101.504,117.608,-422.608,2023/10/9 15:26:18
1,30868,406.992,36.112,-188.856,2023/10/9 15:26:18
1,30868,613.904,-15.128,137.616,2023/10/9 15:26:18
1,30868,666.12,20.008,335.744,2023/10/9 15:26:18
1,30868,522.648,120.536,422.12,2023/10/9 15:26:18
1,30868,146.4,208.376,541.192,2023/10/9 15:26:18
1,30868,-311.832,267.424,552.416,2023/10/9 15:26:18
1,30868,-636.84,162.504,489.464,2023/10/9 15:26:18
1,30868,-844.728,118.096,306.464,2023/10/9 15:26:18
1,30868,-841.312,121.024,132.736,2023/10/9 15:26:18
1,30868,-655.872,163.48,20.496,2023/10/9 15:26:18
1,30868,-270.84,169.824,-67.832,2023/10/9 15:26:18
1,30868,220.576,102.968,-214.72,2023/10/9 15:26:18
1,30868,360.144,-47.336,-291.336,2023/10/9 15:26:18
1,30868,284.504,-213.256,-282.552,2023/10/9 15:26:18
1,30868,160.552,-362.096,-240.096,2023/10/9 15:26:18
1,30868,6.832,-220.088,-24.888,2023/10/9 15:26:18
1,30868,-103.456,86.864,128.344,2023/10/9 15:26:18
1,30868,-145.912,258.152,128.832,2023/10/9 15:26:18
1,30868,-33.184,194.224,92.72,2023/10/9 15:26:18
1,30868,41.48,0.488,71.736,2023/10/9 15:26:18
1,30868,147.376,-249.856,-112.728,2023/10/9 15:26:18
1,30868,138.104,-483.12,-376.736,2023/10/9 15:26:18
1,30868,-15.128,-549.976,-675.392,2023/10/9 15:26:18
1,30868,-183,-305,-714.92,2023/10/9 15:26:18
1,30868,-341.6,-66.856,-630.008,2023/10/9 15:26:18
1,30868,-298.656,93.208,-472.384,2023/10/9 15:26:18
1,30868,-233.264,150.304,-176.656,2023/10/9 15:26:18
1,30868,-109.8,141.52,22.936,2023/10/9 15:26:18
1,30868,96.136,-11.224,124.928,2023/10/9 15:26:18
1,30868,192.76,-87.352,95.648,2023/10/9 15:26:18
1,30868,356.728,-56.12,71.248,2023/10/9 15:26:18
1,30868,391.864,41.968,29.768,2023/10/9 15:26:18
1,30868,236.192,127.856,-128.344,2023/10/9 15:26:18
1,30868,16.592,248.88,-252.784,2023/10/9 15:26:18
1,30868,-306.464,412.36,-326.96,2023/10/9 15:26:18
1,30868,-575.352,474.824,-345.992,2023/10/9 15:26:18
1,30868,-695.888,455.304,-322.08,2023/10/9 15:26:18
1,30868,-626.592,407.968,-136.152,2023/10/9 15:26:18
1,30868,-473.36,367.464,93.208,2023/10/9 15:26:18
1,30868,-183,245.952,210.328,2023/10/9 15:26:18
1,30868,90.768,-27.816,271.816,2023/10/9 15:26:18
1,30868,145.424,-160.064,351.848,2023/10/9 15:26:18
1,30868,87.84,-105.408,341.112,2023/10/9 15:26:18
1,30868,14.152,51.728,130.296,2023/10/9 15:26:18
1,30868,-82.96,177.144,-36.6,2023/10/9 15:26:18
1,30868,-155.672,260.104,-92.232,2023/10/9 15:26:18
1,30868,-188.856,188.368,-27.816,2023/10/9 15:26:18
1,30868,-142.496,17.568,-103.456,2023/10/9 15:26:18
1,30868,-200.568,-221.552,-228.384,2023/10/9 15:26:18
1,30868,-151.28,-404.552,-183.488,2023/10/9 15:26:18
1,30868,75.64,-442.128,8.784,2023/10/9 15:26:18
1,30868,252.296,-323.056,180.56,2023/10/9 15:26:18
1,30868,433.344,-210.816,179.584,2023/10/9 15:26:18
1,30868,552.416,-232.776,121.512,2023/10/9 15:26:18
1,30868,631.96,-366.976,-32.208,2023/10/9 15:26:18
1,30868,657.336,-447.984,-164.456,2023/10/9 15:26:19
1,30868,566.568,-534.848,-224.968,2023/10/9 15:26:19
1,30868,498.248,-459.208,-200.568,2023/10/9 15:26:19
1,30868,277.184,-311.344,-158.6,2023/10/9 15:26:19
1,30868,60.512,-100.04,-96.136,2023/10/9 15:26:19
1,30868,15.128,-39.04,9.76,2023/10/9 15:26:19
1,30868,59.048,-217.648,197.64,2023/10/9 15:26:19
1,30868,161.528,-381.616,301.096,2023/10/9 15:26:19
1,30868,235.704,-556.808,272.792,2023/10/9 15:26:19
1,30868,476.776,-600.24,160.064,2023/10/9 15:26:19
1,30868,677.832,-528.992,144.448,2023/10/9 15:26:19
1,30868,746.152,-357.704,161.04,2023/10/9 15:26:19
1,30868,530.944,-102.48,40.992,2023/10/9 15:26:19
1,30868,172.752,122,-103.456,2023/10/9 15:26:19
1,30868,-190.808,228.384,-190.32,2023/10/9 15:26:19
1,30868,-370.392,239.12,-217.648,2023/10/9 15:26:19
1,30868,-359.168,316.224,-171.776,2023/10/9 15:26:19
1,30868,-281.088,325.008,-51.728,2023/10/9 15:26:19
1,30868,-198.128,402.112,-83.448,2023/10/9 15:26:19
1,30868,-151.28,406.504,-49.776,2023/10/9 15:26:19
1,30868,21.472,315.736,42.944,2023/10/9 15:26:19
1,30868,206.424,85.4,141.032,2023/10/9 15:26:19
1,30868,286.944,-67.344,123.464,2023/10/9 15:26:19
1,30868,252.296,-76.128,4.88,2023/10/9 15:26:19
1,30868,162.504,-39.528,-85.888,2023/10/9 15:26:19
1,30868,39.04,71.248,-130.296,2023/10/9 15:26:19
1,30868,-40.992,261.08,-330.864,2023/10/9 15:26:19
1,30868,-216.184,450.424,-416.752,2023/10/9 15:26:19
1,30868,-356.728,485.56,-397.72,2023/10/9 15:26:19
1,30868,-518.256,306.464,-415.776,2023/10/9 15:26:19
1,30868,-551.928,95.16,-363.56,2023/10/9 15:26:19
1,30868,-378.2,-75.64,-282.552,2023/10/9 15:26:19
1,30868,4.392,-151.768,-47.824,2023/10/9 15:26:19
1,30868,378.2,-254.736,194.224,2023/10/9 15:26:19
1,30868,633.912,-324.52,228.384,2023/10/9 15:26:19
1,30868,596.336,-348.92,133.224,2023/10/9 15:26:19
1,30868,304.512,-302.072,39.528,2023/10/9 15:26:19
1,30868,12.688,-211.304,-165.432,2023/10/9 15:26:19
1,30868,-224.968,-83.936,-399.672,2023/10/9 15:26:19
1,30868,-472.872,104.432,-545.096,2023/10/9 15:26:19
1,30868,-744.688,239.12,-552.416,2023/10/9 15:26:19
1,30868,-789.096,265.96,-381.128,2023/10/9 15:26:19
1,30868,-590.968,118.096,-78.568,2023/10/9 15:26:19
1,30868,-183.976,-46.848,320.128,2023/10/9 15:26:19
1,30868,263.52,-156.16,718.824,2023/10/9 15:26:19
1,30868,709.552,-221.064,830.576,2023/10/9 15:26:19
1,30868,998.936,-355.752,720.288,2023/10/9 15:26:19
1,30868,905.24,-376.248,613.904,2023/10/9 15:26:19
1,30868,507.52,-204.472,255.224,2023/10/9 15:26:19
1,30868,-93.696,-9.76,-209.84,2023/10/9 15:26:19
1,30868,-562.176,78.568,-414.8,2023/10/9 15:26:19
1,30868,-726.144,207.888,-312.808,2023/10/9 15:26:19
1,30868,-725.656,330.376,-41.968,2023/10/9 15:26:19
1,30868,-544.12,379.176,250.344,2023/10/9 15:26:19
1,30868,-241.072,173.728,341.112,2023/10/9 15:26:19
1,30868,68.32,-202.032,449.448,2023/10/9 15:26:19
1,30868,378.2,-583.16,606.096,2023/10/9 15:26:19
1,30868,633.424,-883.28,611.952,2023/10/9 15:26:19
1,30868,707.112,-889.624,436.272,2023/10/9 15:26:19
1,30868,583.648,-618.296,146.4,2023/10/9 15:26:19
1,30868,317.2,-306.464,-152.744,2023/10/9 15:26:19
1,30868,75.64,-30.744,-350.872,2023/10/9 15:26:19
1,30868,-143.96,59.536,-430.904,2023/10/9 15:26:19
1,30868,-347.944,1.952,-448.472,2023/10/9 15:26:19
1,30868,-384.056,-118.096,-446.032,2023/10/9 15:26:19
1,30868,-214.232,-307.44,-229.848,2023/10/9 15:26:19
1,30868,66.856,-442.616,49.776,2023/10/9 15:26:19
1,30868,370.392,-514.84,332.816,2023/10/9 15:26:19
1,30868,783.24,-541.68,352.336,2023/10/9 15:26:19
1,30868,977.464,-582.184,228.384,2023/10/9 15:26:19
1,30868,878.4,-633.424,54.168,2023/10/9 15:26:19
1,30868,489.464,-562.664,-302.072,2023/10/9 15:26:19
1,30868,-132.736,-324.032,-604.632,2023/10/9 15:26:19
1,30868,-731.512,10.736,-662.216,2023/10/9 15:26:19
1,30868,-1059.936,345.016,-559.248,2023/10/9 15:26:19
1,30868,-960.384,513.376,-385.52,2023/10/9 15:26:19
1,30868,-658.8,556.808,-40.992,2023/10/9 15:26:19
1,30868,-198.616,466.04,234.24,2023/10/9 15:26:19
1,30868,285.48,161.528,394.304,2023/10/9 15:26:19
1,30868,575.84,-122.976,446.52,2023/10/9 15:26:19
1,30868,895.968,-270.352,341.112,2023/10/9 15:26:19
1,30868,1057.496,-310.368,214.72,2023/10/9 15:26:19
1,30868,987.224,-325.496,132.736,2023/10/9 15:26:19
1,30868,604.632,-219.6,-46.36,2023/10/9 15:26:19
1,30868,-34.648,68.808,-231.312,2023/10/9 15:26:19
1,30868,-756.888,316.224,-263.52,2023/10/9 15:26:19
1,30868,-1347.368,427.976,-286.944,2023/10/9 15:26:19
1,30868,-1607.96,424.072,-221.552,2023/10/9 15:26:19
1,30868,-1564.04,346.48,26.84,2023/10/9 15:26:19
1,30868,-1176.08,229.848,264.496,2023/10/9 15:26:19
1,30868,-346.968,11.224,355.264,2023/10/9 15:26:19
1,30868,494.832,-346.48,399.672,2023/10/9 15:26:19
1,30868,1091.656,-622.2,322.568,2023/10/9 15:26:19
1,30868,1342.976,-768.112,229.36,2023/10/9 15:26:19
1,30868,1187.792,-685.152,-171.776,2023/10/9 15:26:19
1,30868,760.304,-428.952,-480.192,2023/10/9 15:26:19
1,30868,116.632,-110.288,-541.68,2023/10/9 15:26:19
1,30868,-463.6,112.24,-424.072,2023/10/9 15:26:19
1,30868,-855.952,208.864,-332.816,2023/10/9 15:26:19
1,30868,-1063.84,122,-138.592,2023/10/9 15:26:19
1,30868,-926.224,-41.968,-27.816,2023/10/9 15:26:19
1,30868,-553.88,-303.048,72.224,2023/10/9 15:26:19
1,30868,-133.712,-520.208,203.008,2023/10/9 15:26:19
1,30868,264.496,-718.336,206.424,2023/10/9 15:26:19
1,30868,651.48,-791.048,161.528,2023/10/9 15:26:19
1,30868,869.616,-786.656,130.784,2023/10/9 15:26:19
1,30868,929.64,-720.288,46.848,2023/10/9 15:26:19
1,30868,650.504,-482.632,33.672,2023/10/9 15:26:19
1,30868,89.792,-110.776,37.576,2023/10/9 15:26:19
1,30868,-512.888,239.12,-102.48,2023/10/9 15:26:19
1,30868,-884.256,418.704,-137.616,2023/10/9 15:26:19
1,30868,-802.76,484.096,21.472,2023/10/9 15:26:19
1,30868,-572.424,424.072,140.544,2023/10/9 15:26:19
1,30868,-217.16,230.336,117.608,2023/10/9 15:26:19
1,30868,168.848,1.464,4.88,2023/10/9 15:26:19
1,30868,438.712,-141.032,1.952,2023/10/9 15:26:19
1,30868,693.936,-131.76,172.752,2023/10/9 15:26:19
1,30868,832.04,-164.456,275.72,2023/10/9 15:26:19
1,30868,856.44,-117.12,373.32,2023/10/9 15:26:19
1,30868,440.176,-13.664,362.096,2023/10/9 15:26:19
1,30868,-156.648,162.504,247.416,2023/10/9 15:26:19
1,30868,-808.128,375.272,65.392,2023/10/9 15:26:19
